Record ID,Contributor,Contributor aliases,Title,Title aliases,Year,Publisher,ISBN,Canon sources,Collectibility tier,Search priority,First edition notes,Strong buy GBP,Bargain GBP,Evidence confidence,Source,Search tier
openlibrary:OL21243511W,Jon Hendricks,Jeffrey Silverthorne | Lars Schwander | Anne Biroleau-Lemagny,Jeffrey Silverthorne,,2010,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21243511W,BROAD
openlibrary:OL20169613W,Jonathan Brand,,Lower East and Upper West,,2018,powerHouse Books,,Specialist photography publisher backlist: powerHouse Books,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL20169613W,BROAD
openlibrary:OL5784495W,Jonathan Elderfield,,Living under South Street,,2003,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL5784495W,BROAD
openlibrary:OL21583485W,Jonna Kina,,Jonna Kina,,2015,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21583485W,BROAD
openlibrary:OL20524746W,Jörg Restorff,,Frank Kunert,,2018,Hatje Cantz,,Specialist photography publisher backlist: Hatje Cantz,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL20524746W,BROAD
openlibrary:OL22575357W,Jörg Schellmann,Thomas Ruff | Thomas Weski,Thomas Ruff : Editions 1988–2014,,2015,Hatje Cantz,,Specialist photography publisher backlist: Hatje Cantz,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL22575357W,BROAD
openlibrary:OL15071730W,Jose Alvarez,,Helmut Newton,,2001,Schirmer/Mosel,,Specialist photography publisher backlist: Schirmer/Mosel,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL15071730W,BROAD
openlibrary:OL11544362W,Josef Breitenbach,,Joseph Breitenbach,,1996,Schirmer/Mosel,,Specialist photography publisher backlist: Schirmer/Mosel,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL11544362W,BROAD
openlibrary:OL4195172W,Josef Koudelka,,Chaos,,1999,Phaidon,,Specialist photography publisher backlist: Phaidon,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL4195172W,BROAD
openlibrary:OL21649788W,Joseph Ford,Nina Dodd,Invisible Jumpers,,2019,Hoxton Mini Press,,Specialist photography publisher backlist: Hoxton Mini Press,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21649788W,BROAD
openlibrary:OL19923875W,Joseph Rodriguez,Nell Bernstein,Juvenile,,2004,powerHouse Books,,Specialist photography publisher backlist: powerHouse Books,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL19923875W,BROAD
openlibrary:OL21339093W,Joshua Blackburn,,Launderama,,2019,Hoxton Mini Press,,Specialist photography publisher backlist: Hoxton Mini Press,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21339093W,BROAD
openlibrary:OL21215877W,", JR, J. R.",Joseph Remnant | Nato Thompson,JR,,2019,Phaidon,,Specialist photography publisher backlist: Phaidon,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21215877W,BROAD
openlibrary:OL3740332W,Judith Keller,,Ralph Eugene Meatyard,,2002,Phaidon,,Specialist photography publisher backlist: Phaidon,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL3740332W,BROAD
openlibrary:OL5969586W,Julia Calfee,,Inside,,2008,powerHouse Books,,Specialist photography publisher backlist: powerHouse Books,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL5969586W,BROAD
openlibrary:OL21305101W,Julia Calfee,Tarcisius Schelbert,Messages from Another World,,2019,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21305101W,BROAD
openlibrary:OL18535096W,Julia Friedrich,Judith Butler | Douglas Crimp | Diedrich Diederichsen,Das achte Feld,,2006,Hatje Cantz,,Specialist photography publisher backlist: Hatje Cantz,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL18535096W,BROAD
openlibrary:OL17432974W,Julia Van Haaften,,Vivian Cherrys New York Photographs By Vivian Cherry Introduction By Julia Van Haaften,,2010,powerHouse Books,,Specialist photography publisher backlist: powerHouse Books,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL17432974W,BROAD
openlibrary:OL20223158W,Julian Mahrlein,,London Youth,,2017,Hoxton Mini Press,,Specialist photography publisher backlist: Hoxton Mini Press,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL20223158W,BROAD
openlibrary:OL31639238W,Julian Nida-Rümelin,Jakob Steinbrenner | Dominic Lopes,Fotografie zwischen Inszenierung und Dokumentation,,2012,Hatje Cantz,,Specialist photography publisher backlist: Hatje Cantz,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL31639238W,BROAD
openlibrary:OL1741958W,Julian Schnabel,"Rosenblum, Robert.",Julian Schnabel,,1981,Hatje Cantz,,Specialist photography publisher backlist: Hatje Cantz,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL1741958W,BROAD
openlibrary:OL2981756W,Julian Stallabrass,,Adam Broomberg & Oliver Chanarin,,2007,Photoworks,,Specialist photography publisher backlist: Photoworks | Specialist photography publisher backlist: Steidl,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL2981756W,BROAD
openlibrary:OL23136950W,Julian Stallabrass,,Memory of fire,,2013,Photoworks,,Specialist photography publisher backlist: Photoworks,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL23136950W,BROAD
openlibrary:OL20388002W,"Juliet; Campany, David Hacking",,Photography,,2012,Thames & Hudson,,Specialist photography publisher backlist: Thames & Hudson,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL20388002W,BROAD
openlibrary:OL19974635W,Juliet Hacking,,Photography,,2012,Thames & Hudson,,Specialist photography publisher backlist: Thames & Hudson,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL19974635W,BROAD
openlibrary:OL16527991W,Julius Shulman,,The last decade,,2010,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL16527991W,BROAD
openlibrary:OL21568784W,Jung A. Kim,,Reminiscence,,2015,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21568784W,BROAD
openlibrary:OL16686620W,Jürgen Harten,,Michael Wesely,,2010,Schirmer/Mosel,,Specialist photography publisher backlist: Schirmer/Mosel,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL16686620W,BROAD
openlibrary:OL2487553W,Jurgen Klauke,Jurgen Klanke | Cindy Sherman,"Jurgen Klauke, Cindy Sherman",,1994,Hatje Cantz,,Specialist photography publisher backlist: Hatje Cantz,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL2487553W,BROAD
openlibrary:OL21559321W,Juul Kraijer,,Penumbrae,,2014,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21559321W,BROAD
openlibrary:OL21260104W,Kalia Brooks,Daniel Traub,North Philadelphia,,2014,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21260104W,BROAD
openlibrary:OL20201092W,Karen Haberberg,,An Ordinary Day,,2017,powerHouse Books,,Specialist photography publisher backlist: powerHouse Books,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL20201092W,BROAD
openlibrary:OL32223980W,Karen Irmer,,Karen Irmer,,2012,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL32223980W,BROAD
openlibrary:OL21286545W,Karen Irvine,Daniel Coburn | Kirsten Pai Buick,Hereditary Estate,,2015,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21286545W,BROAD
openlibrary:OL25314507W,Karen Marshall,Teun van der Heijden,Between Girls,,2021,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL25314507W,BROAD
openlibrary:OL18930095W,Karl Blossfeldt,David Elliott,Karl Blossfeldt,,1978,Schirmer/Mosel,,Specialist photography publisher backlist: Schirmer/Mosel,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL18930095W,BROAD
openlibrary:OL1636221W,Karl Blossfeldt,,Urformen der Kunst,,1928,Schirmer/Mosel,,Specialist photography publisher backlist: Schirmer/Mosel,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL1636221W,BROAD
openlibrary:OL29244121W,Karl Lagerfeld,Helmut Newton,Helmut Newton,,2004,Schirmer/Mosel,,Specialist photography publisher backlist: Schirmer/Mosel,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL29244121W,BROAD
openlibrary:OL31188004W,Karl Lagerfeld,Peter Lindbergh,Peter Lindbergh,,2004,Schirmer/Mosel,,Specialist photography publisher backlist: Schirmer/Mosel,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL31188004W,BROAD
openlibrary:OL24127687W,Karl Müller,,Kleine Digitale Malklasse,,2008,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL24127687W,BROAD
openlibrary:OL32705254W,Karolin Back,,Play loud,,2017,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL32705254W,BROAD
openlibrary:OL10855902W,Kartell (Firm),Franca Sozzani | Luca Stoppini,Kartell,,2002,Thames & Hudson,,Specialist photography publisher backlist: Thames & Hudson,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL10855902W,BROAD
openlibrary:OL18637707W,Katharina Mayer,,Familia,,2009,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL18637707W,BROAD
openlibrary:OL21296700W,KayLynn Deveney,Hank Stuever | Jean Valjean Vandruff,All You Can Lose Is Your Heart,,2015,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21296700W,BROAD
openlibrary:OL2056458W,Keiichi Tahara,,Art nouveau,,2000,Thames & Hudson,,Specialist photography publisher backlist: Thames & Hudson,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL2056458W,BROAD
openlibrary:OL21616634W,Ken Hermann,,Flower Men,,2017,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21616634W,BROAD
openlibrary:OL20780714W,Kenji Toma,,The Most Beautiful Flowers,,2017,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL20780714W,BROAD
openlibrary:OL27849278W,Kentaro Kumon,Marc Prust,Nemurushima,,2022,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL27849278W,BROAD
openlibrary:OL9060651W,Keti Kapanadze,,Not Only Hands but Shoulders,,2004,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL9060651W,BROAD
openlibrary:OL13721958W,Kevin Lynch,,Watercolors,,2009,powerHouse Books,,Specialist photography publisher backlist: powerHouse Books,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL13721958W,BROAD
openlibrary:OL16475396W,Kim Badawi,,The Taqwacores,,2009,powerHouse Books,,Specialist photography publisher backlist: powerHouse Books,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL16475396W,BROAD
openlibrary:OL16149950W,Kirill Golovchenko,,Kirill Golovchenko,,2009,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL16149950W,BROAD
openlibrary:OL15021271W,Klaus Honnef,,"Bilder, die noch fehlten. Zeitgenössische Fotografie",,2000,Hatje Cantz,,Specialist photography publisher backlist: Hatje Cantz,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL15021271W,BROAD
openlibrary:OL15410422W,Klaus Honnef,,Hannes Kilian 1909-1999,,2009,Hatje Cantz,,Specialist photography publisher backlist: Hatje Cantz,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL15410422W,BROAD
openlibrary:OL20018386W,"Knight, Nick",,Flora,,2014,Schirmer/Mosel,,Specialist photography publisher backlist: Schirmer/Mosel,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL20018386W,BROAD
openlibrary:OL16213102W,Konrad R. Müller,,Konrad Rufus Müller Licht-Gestalten,,2010,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL16213102W,BROAD
openlibrary:OL16591467W,Kristen Lubben,,Magnum contact sheets,,2011,Thames & Hudson,,Specialist photography publisher backlist: Thames & Hudson,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL16591467W,BROAD
openlibrary:OL33035615W,Kristin Dittrich,,Im Verborgenen,,2010,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL33035615W,BROAD
openlibrary:OL32656872W,Krzysztof Pijarski,,Lives of the unholy,,2014,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL32656872W,BROAD
openlibrary:OL21646274W,Kunstforum Wien,Toby Binder,Wee Muckers,,2019,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21646274W,BROAD
openlibrary:OL19410303W,Kurt Kocherscheidt,Heinz Liesbrock,Brustrauschen: zum Werkdialog von Kurt Kocherscheidt und Wolfgang Riehm,,2001,Hatje Cantz,,Specialist photography publisher backlist: Hatje Cantz,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL19410303W,BROAD
openlibrary:OL5736022W,Lalla Essaydi,,Les femmes du Maroc,,2009,powerHouse Books,,Specialist photography publisher backlist: powerHouse Books,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL5736022W,BROAD
openlibrary:OL9870429W,Lana Slezic,,Forsaken Afghan Women,,2007,powerHouse Books,,Specialist photography publisher backlist: powerHouse Books,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL9870429W,BROAD
openlibrary:OL19533171W,"Lange, Susanne",,Bernd und Hilla Becher,,2002,Schirmer/Mosel,,Specialist photography publisher backlist: Schirmer/Mosel,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL19533171W,BROAD
openlibrary:OL3592375W,"Lange, Susanne",,"Was wir tun, ist letztlich Geschichten erzählen--",,2005,Schirmer/Mosel,,Specialist photography publisher backlist: Schirmer/Mosel,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL3592375W,BROAD
openlibrary:OL32639148W,Lara Ciarabellini,,Somnambulism,,2015,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL32639148W,BROAD
openlibrary:OL63804W,Larry Fink,,Boxing,,1997,powerHouse Books,,Specialist photography publisher backlist: powerHouse Books,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL63804W,BROAD
openlibrary:OL63803W,Larry Fink,,Runway,,2000,powerHouse Books,,Specialist photography publisher backlist: powerHouse Books,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL63803W,BROAD
openlibrary:OL63805W,Larry Fink,,Social graces,,1984,powerHouse Books,,Specialist photography publisher backlist: powerHouse Books,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL63805W,BROAD
openlibrary:OL5526684W,Laszlo Glozer,,Wols Photograph,,1978,Schirmer/Mosel,,Specialist photography publisher backlist: Schirmer/Mosel,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL5526684W,BROAD
openlibrary:OL2561230W,László Moholy-Nagy,,"Moholy-Nagy, Fotos und Fotogramme",,1978,Schirmer/Mosel,,Specialist photography publisher backlist: Schirmer/Mosel,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL2561230W,BROAD
openlibrary:OL21150124W,Latif Al Ani,Morad Montazami,Latif Al Ani,,2017,Hatje Cantz,,Specialist photography publisher backlist: Hatje Cantz,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21150124W,BROAD
openlibrary:OL29314598W,Laura Mirsky,Mark Rotenberg,Forbidden Erotica,,2005,Taschen,,Specialist photography publisher backlist: Taschen,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL29314598W,BROAD
openlibrary:OL17546862W,Laurel Nakadate,,Laurel Nakadate365 Days A Catalogue Of Tears,,2012,Hatje Cantz,,Specialist photography publisher backlist: Hatje Cantz,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL17546862W,BROAD
openlibrary:OL20162757W,Laurence Stephens,,Bored Tourists,,2019,Hoxton Mini Press,,Specialist photography publisher backlist: Hoxton Mini Press,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL20162757W,BROAD
openlibrary:OL22611992W,Laurenz Berges,,Laurenz Berges,,2011,Schirmer/Mosel,,Specialist photography publisher backlist: Schirmer/Mosel,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL22611992W,BROAD
openlibrary:OL9870432W,Le Bijoutier,,This Means Nothing,,2008,powerHouse Books,,Specialist photography publisher backlist: powerHouse Books,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL9870432W,BROAD
openlibrary:OL25756903W,Lee Friedlander,Giancarlo T. Roma,Friedlander First Fifty,,2019,powerHouse Books,,Specialist photography publisher backlist: powerHouse Books,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL25756903W,BROAD
openlibrary:OL21704604W,Lee Friedlander,,Shadow Knows,,2020,powerHouse Books,,Specialist photography publisher backlist: powerHouse Books,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21704604W,BROAD
openlibrary:OL25776290W,Len Prince,Matt Tyrnauer | Brian Wallis,KALI Ltd. Ed,,2021,powerHouse Books,,Specialist photography publisher backlist: powerHouse Books,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL25776290W,BROAD
openlibrary:OL20168888W,Lena Fritsch,,Ravens and Red Lipstick,,2018,Thames & Hudson,,Specialist photography publisher backlist: Thames & Hudson,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL20168888W,BROAD
openlibrary:OL32638988W,Lena Rosa Händle,,Lena Rosa Händle,,2015,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL32638988W,BROAD
openlibrary:OL21678380W,Lene Marie Fossen,,Gatekeeper,,2020,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21678380W,BROAD
openlibrary:OL17485132W,Leo Braudy,,Suburban Knights A Return To The Middle Ages,,2010,powerHouse Books,,Specialist photography publisher backlist: powerHouse Books,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL17485132W,BROAD
openlibrary:OL11531374W,Leonard Freed,,Leonard Freed,,1991,Cornerhouse,,Specialist photography publisher backlist: Cornerhouse,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL11531374W,BROAD
openlibrary:OL5970743W,Lesley Lawson,,David Goldblatt,,2001,Phaidon,,Specialist photography publisher backlist: Phaidon,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL5970743W,BROAD
openlibrary:OL8925920W,Leslie Lyons,,Strip Flips,,2001,powerHouse Books,,Specialist photography publisher backlist: powerHouse Books,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL8925920W,BROAD
openlibrary:OL8925919W,Leslie Lyons,,Strip Flips! A Series of Erotic Flipbooks (Lyle),,2002,powerHouse Books,,Specialist photography publisher backlist: powerHouse Books,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL8925919W,BROAD
openlibrary:OL21374879W,Leslie Lyons,,Strip Flips Series,,2002,powerHouse Books,,Specialist photography publisher backlist: powerHouse Books,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21374879W,BROAD
openlibrary:OL9060959W,Leta Peer,,To Inhabit a Place,,2006,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL9060959W,BROAD
openlibrary:OL21651062W,Liam Wong,,To : ky,,2019,Thames & Hudson,,Specialist photography publisher backlist: Thames & Hudson,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21651062W,BROAD
openlibrary:OL13733045W,Lili Almog,,The other half of the sky,,2009,powerHouse Books,,Specialist photography publisher backlist: powerHouse Books,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL13733045W,BROAD
openlibrary:OL16517096W,Lillian Bassman,,Lillian Bassman & Paul Himmel,,2009,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL16517096W,BROAD
openlibrary:OL20995679W,Linda Troeller,Annette Foglino,Spa Journey,,2004,powerHouse Books,,Specialist photography publisher backlist: powerHouse Books,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL20995679W,BROAD
openlibrary:OL22422697W,Lindsey Adams,,Fluviatile,,2010,Cornerhouse,,Specialist photography publisher backlist: Cornerhouse,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL22422697W,BROAD
openlibrary:OL21277001W,Lisa Hostetler,Dave Hickey | David Levinthal,History,,2015,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21277001W,BROAD
openlibrary:OL21625388W,Lisa Hostetler,David Levinthal | George Eastman Museum Staff,"War, Myth, Desire",,2018,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21625388W,BROAD
openlibrary:OL8369745W,Lise Sarfati,,Acta est,,2000,Phaidon,,Specialist photography publisher backlist: Phaidon,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL8369745W,BROAD
openlibrary:OL25314508W,Liza Ambrossio,,Blood Orange,,2021,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL25314508W,BROAD
openlibrary:OL2235215W,Lois Greenfield,,Airborne,,1998,Thames & Hudson,,Specialist photography publisher backlist: Thames & Hudson,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL2235215W,BROAD
openlibrary:OL638312W,"Long, Richard",Anne Seymour | Hamish Fulton,Richard Long,,1970,Cornerhouse,,Specialist photography publisher backlist: Cornerhouse,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL638312W,BROAD
openlibrary:OL18372838W,Lothar Schirmer,,Women Seeing Women,,2002,Schirmer/Mosel,,Specialist photography publisher backlist: Schirmer/Mosel,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL18372838W,BROAD
openlibrary:OL17492910W,Louise Clements,,Hijacked 3,,2012,Kehrer,,Specialist photography publisher backlist: Kehrer,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL17492910W,BROAD
openlibrary:OL18517655W,Louise Lawler,George Baker | Jack Bankowsky | Christian Kravagna,Louise Lawler and others,,2004,Hatje Cantz,,Specialist photography publisher backlist: Hatje Cantz,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL18517655W,BROAD
openlibrary:OL938021W,Luc Delahaye,,L'autre,,1999,Phaidon,,Specialist photography publisher backlist: Phaidon,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL938021W,BROAD
openlibrary:OL938024W,Luc Delahaye,,Winterreise,,2000,Phaidon,,Specialist photography publisher backlist: Phaidon,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL938024W,BROAD
openlibrary:OL2690225W,Lucy Sante,,Walker Evans,,2001,Phaidon,,Specialist photography publisher backlist: Phaidon,C,5,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL2690225W,BROAD
